# schema=nsb-healpix-starlight-v2
# packer_id=candidate-v5-to-healpix-v2-packed-v1
# unit_conversion_id=pixel-flux-ph-m2-s-to-band-radiance-ph-cm2-ns-sr-v1+nested-to-ring-v1
# source_candidate_sha256=sha256:76191c8b682d96adfc3a017f44f3fcfd0bec5dcb9a958d31668250b8a0ba396a
# map_type=healpix
# coordinate_frame=galactic
# nside=128
# ordering=ring
# s10_diagnostics=not_provided
# band_definition=300-650 nm combined integrated photon radiance (corrected 300-336 nm UV + measured 336-650 nm)
# calibration_status=production
# dataset_name=NSB Gaia DR3 Starlight packed runtime map
# gaia_source_checksum_manifest_sha256=sha256:9ec782f9c83b29885924c7d47bba18d70c86b8cbefbc408b19090b6a76e8e369
# generated_by=nsb-data dataset starlight promote (candidate-v5-to-healpix-v2-packed-v1)
# generation_command=nsb-data dataset starlight promote --apply
# generation_date_utc=2026-08-24T00:00:00Z
# independent_comparison=no_admissible_independent_reference; human review #103
# magnitude_limit=Gaia DR3 catalogue as admitted by the frozen merge report
# map_resolution=HEALPix nside=128 ordering=ring
# photometry_model=gaia_dr3_xp_photon_radiance_300_650nm_packed_v1
# smoothing=none
# source_catalogue=Gaia DR3 GaiaSource and XP continuous
# source_catalogue_checksum=sha256:9ec782f9c83b29885924c7d47bba18d70c86b8cbefbc408b19090b6a76e8e369
# source_catalogue_license=CC BY-NC 3.0 IGO
# source_catalogue_release=Gaia DR3
# source_selection=Gaia DR3 full-population admission with photometric-inference fallback and selection-function weights
# validation_report=docs/nsb_components/starlight/production-runs/combined-300-650-validation.json
# version=uv-v2-packed-from-76191c8b682d96adfc3a017f44f3fcfd0bec5dcb9a958d31668250b8a0ba396a
# xp_continuous_checksum_manifest_sha256=sha256:f23df1ffb45b19fc3f34d6f37791179cef1ebec6c5b9fd613a488b3be580fccd
healpix_index,integrated_ph_cm2_ns_sr,statistical_uncertainty_ph_cm2_ns_sr,systematic_uncertainty_ph_cm2_ns_sr,total_uncertainty_ph_cm2_ns_sr
181881,7.9047713128323534e-3,5.8037796659693922e-5,2.6475674945408473e-4,2.7104339546021958e-4
181882,1.4448876217599762e-2,7.2055504929382160e-5,3.6729045587817672e-4,3.7429169743640736e-4
181883,1.4864363463716682e-2,1.2214186019630005e-4,3.5454388047366714e-4,3.7499332953205779e-4
181884,2.8820649726025733e-2,2.2847757414710943e-4,6.2032599604859421e-4,6.6106455302173664e-4
181885,2.9602146206711206e-2,2.0900970633159677e-4,6.3032359658514502e-4,6.6407295815509079e-4
181886,2.1083515825848057e-2,4.8745864781601429e-4,7.0486183477517378e-4,8.5699833106794420e-4
181887,2.2056423069948098e-2,1.1765597939630697e-4,4.8469327888226121e-4,4.9876898869250245e-4
181888,1.4143134084458801e-2,6.8728704253137086e-5,3.2509513591218224e-4,3.3228072797271202e-4
181889,1.9540054544233656e-2,1.6538801499508255e-4,4.7961820428119538e-4,5.0733304384982861e-4
181890,1.3410466376360699e-2,1.1221585982241674e-4,3.5652207655369807e-4,3.7376515389458823e-4
181891,2.2585313785542172e-2,3.8415552158286507e-4,6.2989552509683949e-4,7.3779660971003797e-4
181892,2.3898051316074628e-2,2.9591116770823916e-4,6.2359141317092635e-4,6.9023884978677244e-4
181893,3.3097893547079066e-2,2.1880720671880904e-4,7.3445970981673222e-4,7.6636000616953266e-4
181894,1.4063406790992347e-2,8.2169878504441182e-5,3.4316105230851519e-4,3.5286172469527232e-4
181895,9.7275910894664714e-3,8.7919339394698539e-5,2.9697433463668656e-4,3.0971529776958526e-4
181896,3.7168696060163237e-2,5.8882750693008828e-4,8.7515909679234207e-4,1.0548086450233006e-3
181897,1.3885626513562120e-2,6.2050787892209622e-5,3.0706221563382453e-4,3.1326906094920605e-4
181898,2.3842804735107553e-2,1.1287168680193287e-4,4.4253391447158813e-4,4.5670152522086078e-4
181899,1.7350627184351531e-2,1.1389958806369667e-4,4.7568057204530248e-4,4.8912689844500068e-4
181900,3.1837202470258785e-1,7.7216585860603124e-3,6.9395733921147618e-3,1.0381796096255509e-2
181901,2.0035092046257259e-2,1.4549143920499381e-4,6.8080902349238425e-4,6.9618150316608837e-4
181902,4.7418971937430693e-2,7.5847120012959783e-4,1.1654777869605643e-3,1.3905455883661373e-3
181903,1.5974182491590910e-2,1.3968841754608599e-4,4.4547740032276127e-4,4.6686504280665016e-4
181904,1.2431153449853755e-2,8.2828726574893607e-5,3.4311562402524322e-4,3.5297157023795917e-4
181905,1.0827033391585469e-2,6.4548128247581072e-5,2.9618109300972787e-4,3.0313314024814776e-4
181906,1.6146320616824299e-2,7.0057698440866025e-5,3.9522541097707342e-4,4.0138660489960035e-4
181907,1.3907392751749754e-2,1.0443254508440661e-4,3.5059690338571628e-4,3.6582009941562785e-4
181908,5.0706647324947160e-2,7.0178193888599842e-4,1.3048563404235757e-3,1.4816031718682967e-3
181909,1.8646196000454925e-2,1.1768674692644158e-4,4.7337806815983676e-4,4.8778782868873156e-4
181910,2.1106724135022362e-2,2.6707994869695903e-4,5.3836674800555331e-4,6.0097458711167253e-4
181911,2.2501379287581356e-2,1.0406984183817608e-4,4.9060734665009990e-4,5.0152377866585177e-4
181912,2.7666244006632569e-2,5.4482734300430541e-4,7.8545624152914924e-4,9.5591753882969845e-4
181913,9.6899610047538158e-3,1.0014543584912677e-4,3.0852731674387143e-4,3.2437357090025809e-4
181914,1.7134368031857569e-2,1.8834206448319258e-4,4.4212445620627307e-4,4.8056921252768965e-4
181915,3.3641752791909077e-2,3.0478602738234637e-4,6.3154044515476265e-4,7.0124022727863255e-4
181916,2.2846757175367962e-2,2.7274018174657015e-4,6.0819947887349340e-4,6.6655368339027358e-4
181917,1.6594811909631409e-2,1.1218612890372672e-4,5.6158439429518565e-4,5.7268032918399961e-4
181918,2.3591150428399887e-2,3.0707196436803401e-4,6.1706448633737766e-4,6.8924724997612794e-4
181919,3.9729248711359882e-2,2.7021191203714526e-4,7.1036830246770254e-4,7.6002473812213198e-4
181920,2.5900620417752644e-2,1.5630637051903745e-4,6.1769974482672155e-4,6.3716925241558196e-4
181921,1.1720860382655825e-2,4.7137251902396701e-5,3.1556158146850302e-4,3.1906274024995877e-4
181922,1.2755948657445132e-1,6.4404573598223446e-4,8.7691149928358981e-4,1.0880113453510913e-3
181923,3.0898281885131045e-2,5.5461513166763627e-4,9.8401159591816239e-4,1.1295471504882469e-3
181924,1.3526474304203187e-2,1.0040902628766656e-4,3.8719559578914118e-4,4.0000300243691337e-4
181925,1.2971990934852715e-2,8.4246894056734509e-5,3.5535699895010756e-4,3.6520697674200225e-4
181926,1.4456857771179910e-2,7.5010668162277719e-5,3.6467927665310214e-4,3.7231381274186045e-4
181927,1.0949988631365865e-2,5.2296790592883073e-5,2.9400274672470358e-4,2.9861776468921949e-4
181928,1.3241412404959784e-2,6.7374940756564252e-5,3.9964702196276753e-4,4.0528647251747663e-4
181929,5.0415765128360900e-2,3.1758806998099409e-4,9.4742766505422765e-4,9.9924039285066864e-4
181930,7.5071982453904802e-3,2.4427994713030130e-5,2.6203974906529080e-4,2.6317590508232396e-4
181931,7.9481051492996408e-3,3.9930451517235498e-5,2.6814299921533349e-4,2.7109981369703040e-4
181932,1.3593898215541711e-2,8.6951328063420168e-5,3.9971144383811548e-4,4.0905961886642325e-4
181933,3.4260130173036737e-2,2.5991101042907399e-4,7.5954025480836046e-4,8.0277962855108097e-4
181934,2.1532519333718005e-2,2.7120342479978121e-4,6.3865532583255225e-4,6.9385295476593169e-4
181935,1.8407413815342562e-2,8.5303542896347824e-5,4.8713607277755042e-4,4.9454852929899996e-4
181936,1.5485650566512207e-2,1.0224343442694024e-4,4.2361753336465517e-4,4.3578152147305511e-4
181937,3.2963818880821436e-2,2.4687884900691102e-4,6.7723295205104482e-4,7.2082843827831172e-4
181938,1.4671581370277799e-2,7.2810570390033859e-5,4.1615246536444553e-4,4.2247396794291146e-4
181939,3.4787623815788905e-2,5.2032603293005776e-4,1.1798809800466876e-3,1.2895186340726773e-3
181940,3.7944183046503807e-2,4.1779123134862118e-4,9.4437156488060535e-4,1.0326602372256039e-3
181941,9.6968843489226297e-3,5.1116110024702595e-5,3.1726551497300126e-4,3.2135691014064283e-4
181942,1.7285671242739525e-2,7.2386420540200409e-5,4.5065964219984675e-4,4.5643609299256412e-4
181943,1.0754971384968217e-2,4.7042460612674956e-5,3.2856579733255866e-4,3.3191636940240696e-4
181944,2.6966953277622017e-2,3.9371545540028285e-4,6.8445245788100752e-4,7.8961194704766497e-4
181945,3.5064617143285862e-2,2.8885557934957664e-4,6.8905570187194191e-4,7.4715146122028976e-4
181946,1.1107705490420929e-1,1.7494149862183404e-3,2.1711059329004943e-3,2.7882169510066901e-3
181947,2.0646930438555335e-2,1.6387071159089226e-4,5.7607279991633224e-4,5.9892694122133802e-4
181948,2.0852650906461132e-2,8.8172953311545910e-5,4.7486337445425873e-4,4.8298001417632763e-4
181949,2.3378918185092541e-2,1.5203351233078385e-4,6.1040327663725578e-4,6.2905194459689326e-4
181950,3.3937449112119829e-2,3.7046519290298417e-4,6.4810865873944493e-4,7.4651811276464522e-4
181951,1.8043219892317979e-2,1.1985689745178843e-4,5.4525351197077273e-4,5.5827150042182003e-4
181952,4.5217542045412770e-2,3.4865566617460150e-4,9.4001307398365705e-4,1.0025893241082610e-3
181953,1.4332142167457132e-2,7.7942122548626974e-5,4.0877968429637164e-4,4.1614397119365599e-4
181954,1.2869842594179653e-2,6.4993808927440663e-5,4.4038899100888341e-4,4.4515913851196978e-4
181955,2.4861696112046184e-2,1.9467354891022459e-4,6.8209437068780874e-4,7.0933103778792828e-4
181956,3.7576735229004544e-2,2.9558328714058874e-4,8.2653133020874211e-4,8.7779469094627610e-4
181957,2.8872599689079195e-2,1.6292934739046058e-4,6.8803149062907510e-4,7.0705961865909748e-4
181958,1.0055539074626765e-2,6.5609751860310652e-5,3.4961946739483639e-4,3.5572237984223123e-4
181959,1.9190328980074431e-2,1.8062292034217136e-4,5.9467163688688748e-4,6.2149738138681204e-4
181960,1.6213484666338863e-2,9.1720370407707147e-5,4.3647174285696335e-4,4.4600471820410394e-4
181961,9.0295719052313188e-3,4.9653498190503005e-5,2.9426973731903037e-4,2.9842946936314016e-4
181962,5.1418268003901958e-2,6.1505344165751412e-4,9.7242138422471032e-4,1.1506059640868610e-3
181963,8.0973313533029105e-3,3.9746327409405619e-5,3.1957589181799375e-4,3.2203807410584496e-4
181964,1.1773437614413334e-2,8.2456632267787169e-5,4.2227814029137894e-4,4.3025332534785891e-4
181965,2.0691063085285363e-1,2.2020424346033888e-3,2.2679639732951589e-3,3.1611155416970738e-3
181966,2.5085408878752529e-2,4.2714367444792600e-4,6.8270787055600864e-4,8.0532090196392867e-4
181967,1.1582562079909887e-2,7.3004456782896400e-5,4.1798693343993257e-4,4.2431442025540975e-4
181968,1.3912013040847217e-2,5.8430877831825982e-5,3.7535802371155134e-4,3.7987868254067551e-4
181969,1.9585152463570323e-2,1.8532146635680277e-4,5.0242438004564557e-4,5.3551312174108937e-4
181970,1.6255809347468925e-2,9.3998440885365383e-5,4.2761673639715866e-4,4.3782619854896377e-4
181971,2.9258081929589327e-2,2.1530364852221195e-4,7.1091565912479913e-4,7.4280329526451596e-4
181972,2.5199573703034352e-2,1.3644211211200053e-4,6.3305271490296923e-4,6.4758952261722376e-4
181973,3.3391756653201148e-2,2.6462544684984949e-4,7.2072896613818423e-4,7.6777397048291389e-4
181974,9.2862428495989278e-3,7.2731717124271389e-5,3.3712088178390907e-4,3.4487735734693497e-4
181975,1.4127948030690479e-2,8.5104726695431901e-5,4.0842430689285526e-4,4.1719687075386050e-4
181976,2.8479110826354848e-2,1.5528592440468988e-4,6.2559349066526149e-4,6.4457810533787572e-4
181977,7.0065676475395661e-2,8.6001041329175317e-4,1.4774646738708842e-3,1.7095378830276472e-3
181978,2.5192898537734956e-2,4.1903245509593393e-4,7.5844928754167614e-4,8.6650650326249826e-4
181979,4.2141956321406132e-2,3.7084104562149303e-4,7.6995628470753589e-4,8.5460854283015114e-4
181980,1.5855672298330473e-2,5.7116582283317341e-5,4.4515686015272887e-4,4.4880612085037701e-4
181981,9.4302723442470492e-3,4.1992547475858200e-5,3.1930676750795210e-4,3.2205618425965612e-4
181982,1.2990145432295052e-2,6.1350694481570789e-5,3.9156294565760428e-4,3.9634006626309057e-4
181983,2.0942796758561644e-2,1.9289590810201546e-4,5.4179076031659571e-4,5.7510525934557054e-4
181984,1.1809089976152333e-2,3.7507882829394616e-5,3.4588909399923396e-4,3.4791680991575348e-4
181985,2.3696343451395228e-2,1.3693628817238292e-4,5.3487260059741299e-4,5.5212339733819431e-4
181986,1.4069196996199481e-2,8.2708471273013135e-5,3.9997125255631727e-4,4.0843321864386618e-4
181987,2.1345042206298660e-2,1.0398807951245740e-4,5.0722378254583066e-4,5.1777358590487140e-4
181988,1.3791574473842142e-2,9.2330323618713945e-5,3.7841797763925713e-4,3.8951900397813939e-4
181989,1.9994983780465183e-2,1.0529070201352929e-4,5.1625080064450935e-4,5.2687856389930946e-4
181990,2.2082757586455438e-2,2.3829749893186398e-4,5.7478948470142302e-4,6.2222877603057634e-4
181991,1.1193871774182048e-2,4.2293105437732435e-5,3.3028762736167727e-4,3.3298441938891578e-4
181992,2.1292414232177950e-2,2.3459077761716872e-4,5.8405225695175864e-4,6.2940437859413648e-4
181993,6.1275860208947222e-2,5.4619675141167755e-4,1.0896831976810891e-3,1.2189094972807264e-3
181994,3.1764162000888913e-2,3.7549713874805859e-4,8.2487145357957605e-4,9.0631728226844583e-4
181995,6.1538169638606047e-2,4.1142303987395115e-4,1.2051701051489520e-3,1.2734613853917433e-3
181996,1.4929303206246979e-2,8.3382359085895400e-5,4.2560028455772866e-4,4.3369138799652092e-4
181997,1.8430558603959542e-2,1.0644144968849806e-4,4.8516902515656561e-4,4.9670792744143028e-4
181998,1.3872279208150779e-2,7.6079385105342175e-5,4.0412456399753775e-4,4.1122346244372644e-4
181999,3.3862440175990299e-2,3.5281790983293019e-4,8.5759634653902964e-4,9.2733595373843312e-4
182000,1.3875205791278308e-2,6.4242374004640611e-5,3.9758316415311836e-4,4.0273993474171095e-4
182001,1.4561512238164511e-2,1.1724993040397702e-4,4.1637501610907607e-4,4.3256872311757681e-4
182002,1.8184333195753223e-2,2.2474309493643004e-4,5.4557240903171564e-4,5.9004975401933247e-4
182003,7.1111487279215735e-2,7.4182992042533323e-4,1.2848111864748901e-3,1.4835940872520595e-3
182004,3.9514838053961415e-2,2.0321334640841630e-4,1.1341532814360389e-3,1.1522149669009869e-3
182005,2.1469465182398933e-2,1.4545315383522383e-4,5.1130568030773504e-4,5.3159206039553395e-4
182006,7.2086848225526518e-3,2.2976558966736641e-5,2.8459096214788256e-4,2.8551696621778789e-4
182007,1.2911814812780699e-2,4.9750381792719743e-5,3.8739461464874564e-4,3.9057609751157521e-4
182008,8.6296312162132918e-2,8.9515398929903146e-4,1.5753328192453892e-3,1.8118979430281376e-3
182009,1.5413115048737363e-2,1.0324518837508454e-4,4.2865089775146717e-4,4.4090947037429975e-4
182010,1.7294519629197889e-2,9.0729893936443564e-5,3.6613338018698409e-4,3.7720758971800258e-4
182011,1.4184519628971981e-1,3.9917729520545751e-3,2.6662964259925946e-2,2.6960117107068408e-2
182012,3.7137232404511306e-2,2.0438166209824345e-4,7.2857222094108046e-4,7.5669633600874487e-4
182013,1.2820004424237039e-1,1.5936200868467143e-3,2.0241655625029011e-3,2.5762125699607973e-3
182014,1.9138272461323606e-2,8.2944442252035039e-5,4.1044258917670711e-4,4.1873965600427711e-4
182015,2.3852791266697006e-2,2.1784150277157202e-4,5.7042290387580396e-4,6.1060397115960633e-4
182016,4.3822690040564903e-2,4.1929351980365585e-4,8.0763205481659015e-4,9.0998713821493441e-4
182017,9.7181628716808480e-3,3.1798212107192273e-5,3.4880090732892789e-4,3.5024734009938939e-4
182018,2.1720406125979537e-2,1.6754260002234799e-4,5.1292748555391244e-4,5.3959719074408421e-4
182019,3.7049780116152800e-2,4.9169640773647340e-4,8.7465304366723159e-4,1.0033859198619961e-3
182020,3.1006170824527998e-2,3.9610420153283397e-4,8.4690135580821617e-4,9.3495478229792402e-4
182021,9.8222356989125636e-3,8.3934885043238552e-5,3.2922843500778846e-4,3.3975936682437364e-4
182022,5.3115441971966125e-2,3.9660512487744759e-4,8.2389360419991571e-4,9.1438301390641731e-4
182023,2.0541653720595531e-2,1.1451386737608488e-4,5.5108075227095908e-4,5.6285293047558501e-4
182024,1.1523396503460728e-2,5.7669781529018557e-5,3.4862267322195424e-4,3.5336039957248495e-4
182025,1.3844087957688916e-2,7.5203346307620104e-5,5.2718033346865875e-4,5.3251727417238785e-4
182026,2.5699899561007804e-2,2.6623632155830385e-4,5.4910772584720203e-3,5.4975277386681278e-3
182027,1.3734743282397821e-2,1.0017301402761240e-4,6.5317236046392774e-4,6.6080917458324949e-4
182028,2.4632322536433368e-2,1.9727222429373172e-4,2.6078845110093195e-3,2.6153351512263421e-3
182029,9.8106644083925127e-3,7.1604472500073763e-5,1.6655206458500548e-3,1.6670591537899300e-3
182030,1.0706462953287831e-2,7.5579489767433155e-5,1.4008682279528129e-3,1.4029055746418427e-3
182031,7.4306641207805973e-3,4.8774192130006306e-5,1.2129477947097607e-3,1.2139280351442612e-3
182032,2.0933897007047321e-2,3.4499083097368145e-4,3.4445964293179621e-3,3.4618294634955623e-3
182033,7.7484534088747267e-2,1.4841276957377851e-3,1.7401468952395867e-2,1.7464643045835591e-2
182034,1.5570457455660212e-2,3.2059445991233575e-4,3.4653981304343211e-3,3.4801961166210397e-3
182035,9.3377512413769913e-3,4.9400372712192050e-5,5.1944517010630567e-4,5.2178892434668668e-4
182036,1.5314484553787119e-1,7.4054712756236925e-3,3.5414410034567412e-2,3.6180401364696836e-2
182037,9.0167159514439921e-1,2.0268111700912642e-2,2.2063203448513966e-1,2.2156103220777001e-1
182038,2.0456547187076003e-2,2.4296926526411940e-4,1.5713520408869846e-3,1.5900255659147991e-3
182039,1.5461158018371576e-2,1.3296616542535309e-4,2.7986007471984820e-3,2.8017576881964336e-3
182040,6.9056819664740671e-2,1.3794479716363441e-3,1.5103941299115308e-2,1.5166803205473877e-2
182041,1.4245532128538707e-1,7.3245608369913642e-3,3.3351993710236463e-2,3.4146810625627105e-2
182042,2.1486482817508298e-2,2.3135592293132011e-4,2.6034981665110442e-3,2.6137574994826453e-3
182043,9.2210369889960484e-3,6.4193236234549555e-5,1.8302996606366279e-3,1.8314250242106069e-3
182044,1.2619117037958830e-2,9.7429255952464239e-5,6.8991091838836380e-4,6.9675643895620112e-4
182045,8.3282123928381472e-3,6.0046503847155276e-5,1.8858459867259526e-3,1.8868017034851989e-3
182046,3.9602188441606477e-2,5.2790604390950426e-4,2.1267046477028949e-3,2.1912456388450104e-3
182047,1.2753184787267956e-2,9.8844112949935067e-5,2.0709690394856294e-3,2.0733265351055748e-3
182048,1.2571693719747399e-2,8.8816206674800725e-5,1.5564391856078934e-3,1.5589712175225891e-3
182049,1.3979798142167787e-1,5.7113916981397774e-3,6.8153430630974185e-3,8.8920692865772297e-3
182050,4.4292567048412120e-2,1.3713080645836753e-3,1.0232872852583121e-2,1.0324348532722285e-2
182051,3.4650657367007773e-2,3.6225348941481720e-4,2.0486225715922093e-3,2.0804042951864639e-3
182052,1.2205345405479809e-2,1.3164439931569828e-4,2.8014314628384334e-3,2.8045228629576683e-3
182053,1.2996490224790030e-2,7.1594868331478057e-5,1.0536953736732517e-3,1.0561248816649549e-3
182054,1.2292855859876920e-2,1.0516035480533766e-4,2.1764318126065449e-3,2.1789708890089824e-3
182055,1.0320540465040901e-2,1.9576645144291760e-4,1.8401085226949217e-3,1.8504928745620823e-3
182056,5.0528745939547462e-3,3.5039533779910220e-5,8.6645527149103833e-4,8.6716348309999903e-4
182057,2.4484824627009967e-2,2.4451653208795704e-4,4.6024576766798952e-3,4.6089483616215555e-3
182058,7.6900121756237998e-3,5.3497040112019073e-5,9.4495656398809250e-4,9.4646967258593597e-4
182059,8.8249155813353731e-3,6.2189063504577001e-5,9.1125980306321628e-4,9.1337938902648103e-4
182060,1.0219605936980593e-2,7.9594202765730757e-5,1.7319853915254483e-3,1.7338133214309644e-3
182061,1.0305290769350058e-2,1.1768569779453541e-4,2.2044709035484241e-3,2.2076099945545166e-3
182062,1.1925643456587294e-2,1.3353484723784587e-4,1.9440787360786660e-3,1.9486594590897763e-3
182063,3.0553990071303615e-2,4.6995162652088023e-4,6.4369778861753735e-3,6.4541102282483836e-3
182064,9.2184589975596084e-3,4.8900110406566535e-5,8.9605118824275540e-4,8.9738450663527072e-4
182065,1.0439397756698963e-2,9.8514008841397706e-5,2.0044747461957480e-3,2.0068941222880971e-3
182066,1.1940155304525581e-2,1.2716122616241249e-4,1.1145565382092893e-3,1.1217870806459677e-3
182067,1.3800987333699638e-2,1.3663845145142354e-4,3.1279878996674448e-3,3.1309708345624997e-3
182068,5.2640495525455855e-2,1.2500609897713785e-3,2.0267266180053131e-3,2.3812335589520513e-3
182069,2.9384894241674689e-2,3.7029239011720144e-4,6.8543620134149637e-3,6.8643568573555922e-3
182070,3.1041046783945828e-2,4.0160840279924109e-4,6.8767614123356677e-3,6.8884785570826742e-3
182071,1.0175648278771753e-2,9.1320931039294421e-5,1.7551604838649995e-3,1.7575345904326046e-3
182072,9.1702077294631354e-3,4.2671799804240339e-5,8.0437686904342900e-4,8.0550793289119313e-4
182073,6.3035585893091273e-2,1.1091314093598691e-3,1.3686180764997505e-2,1.3731049355945681e-2
182074,1.5868508534041124e-2,2.2337612098012109e-4,3.2893450121574477e-3,3.2969209120676832e-3
182075,1.1448006946491288e-2,7.7695142565600513e-5,1.7446462033591324e-3,1.7463753634524635e-3
182076,1.8448694713156657e-2,1.4437395689029088e-4,9.9204831108719521e-4,1.0024987236695697e-3
182077,8.9713538131974205e-3,1.0230294864250637e-4,1.1990526581698083e-3,1.2034089788451115e-3
182078,2.0942338159469439e-2,3.1724931920942612e-4,4.8529341576473688e-3,4.8632928216383823e-3
182079,2.0288573492943711e-2,1.3096887663808688e-4,9.7524541433868502e-4,9.8400023619736794e-4
182080,1.7934921774292241e-2,1.6081008769903090e-4,2.4742863244828794e-3,2.4795065436148309e-3
182081,1.5283623211741459e-2,7.3435077567113408e-5,7.0689296360659142e-4,7.1069710328226158e-4
182082,2.9489516511531897e-2,4.3319036706664240e-4,6.6470910006664798e-3,6.6611915349478294e-3
182083,7.2541579077403185e-3,7.0343002833559925e-5,1.6848193552332815e-3,1.6862871635093275e-3
182084,1.3905419939729017e-2,1.5393253877852249e-4,7.6831076381384162e-4,7.8357938735459985e-4
182085,2.8042832787038618e-2,1.9565196055170873e-4,5.1358033565068490e-4,5.4958570836112334e-4
182086,3.0700381143747332e-2,4.6244588847451051e-4,7.4071784390126300e-4,8.7322341015384775e-4
182087,2.3913845865565109e-2,3.2819961728714517e-4,5.8210383251624143e-4,6.6825134539148128e-4
182088,6.6974463989818373e-3,3.1530266298744467e-5,2.2109844533779540e-4,2.2333535372542305e-4
182089,2.3397237379963284e-2,1.5970617193996530e-4,8.6511959363628501e-4,8.7973744529213293e-4
182090,3.0664804593085900e-2,3.1678190256107441e-4,5.1799226884042605e-4,6.0717935107237159e-4
182091,9.1994630775312416e-3,5.1482978001206325e-5,2.5641892937921590e-4,2.6153616263885191e-4
182092,1.5305553459201032e-1,6.6407120230059435e-3,6.6767932644977513e-3,9.4169328589163385e-3
182093,1.6403007328273642e-2,9.7458677130074221e-5,4.5311985532785638e-4,4.6348225105205651e-4
182094,1.9865530345971015e-2,2.7187679294623791e-4,5.3516591293934293e-4,6.0026622836449150e-4
182095,3.1289643698317174e-2,4.1789388223938552e-4,9.3151853530083425e-4,1.0209613501118038e-3
182096,5.8820341523420611e-2,8.6301528102287290e-4,1.2792973720719368e-3,1.5431776117703212e-3
182097,1.2158192116052669e-2,7.9832384337687073e-5,3.2328632736601032e-4,3.3299738595196719e-4
182098,1.3033954861464272e-2,7.8483212215910766e-5,3.3679483179559092e-4,3.4581841090946570e-4
182099,1.2452983616570984e-2,9.7359500018156749e-5,3.2773385637345623e-4,3.4188938687417994e-4
182100,8.1239660818383432e-3,5.4289412450074435e-5,2.3261471820426003e-4,2.3886596121972171e-4
